row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,category,sub-category,product_name,sales,quantity,discount,profit
5616,Ca-2016-158001,2016-08-23,2016-08-27,Standard Class,Jp-15460,Jennifer Patt,Corporate,New York City,New York,East,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.8,5,0.0,281.016
5617,Ca-2016-158001,2016-08-23,2016-08-27,Standard Class,Jp-15460,Jennifer Patt,Corporate,New York City,New York,East,Office Supplies,Art,Newell 331,29.34,6,0.0,7.9218
5618,Ca-2017-125745,2017-06-30,2017-04-07,Standard Class,Dv-13045,Darrin Van Huff,Corporate,Memphis,Tennessee,South,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5X11,19.52,2,0.2,5.368
5619,Ca-2015-101154,2015-09-18,2015-09-21,First Class,Cm-12190,Charlotte Melton,Consumer,San Diego,California,West,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H X 36""W X 18 1/2""D",443.92,4,0.0,8.8784
5620,Us-2016-124163,2016-09-25,2016-09-30,Standard Class,Sc-20695,Steve Chapman,Corporate,La Crosse,Wisconsin,Central,Technology,Accessories,Logitech Wireless Headset H800,499.95,5,0.0,174.9825
5621,Us-2016-124163,2016-09-25,2016-09-30,Standard Class,Sc-20695,Steve Chapman,Corporate,La Crosse,Wisconsin,Central,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04,1,0.0,1.0336
5622,Us-2016-124163,2016-09-25,2016-09-30,Standard Class,Sc-20695,Steve Chapman,Corporate,La Crosse,Wisconsin,Central,Furniture,Chairs,"Global Fabric Manager'S Chair, Dark Gray",201.96,2,0.0,50.49
5623,Us-2016-124163,2016-09-25,2016-09-30,Standard Class,Sc-20695,Steve Chapman,Corporate,La Crosse,Wisconsin,Central,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,68.64,11,0.0,17.16
5624,Ca-2016-121748,2016-10-24,2016-10-28,Second Class,Vw-21775,Victoria Wilson,Corporate,Los Angeles,California,West,Technology,Accessories,Micro Innovations Usb Rf Wireless Keyboard With Mouse,100.0,4,0.0,21.0
5625,Ca-2016-121748,2016-10-24,2016-10-28,Second Class,Vw-21775,Victoria Wilson,Corporate,Los Angeles,California,West,Technology,Accessories,Logitech Vx Revolution Cordless Laser Mouse For Notebooks (Black),359.98,2,0.0,21.5988
5626,Ca-2014-126683,2014-09-29,2014-01-10,Second Class,Pp-18955,Paul Prost,Home Office,Seattle,Washington,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0.0,2.9568
5627,Ca-2014-126683,2014-09-29,2014-01-10,Second Class,Pp-18955,Paul Prost,Home Office,Seattle,Washington,West,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9,0.0,399.2994
5628,Ca-2017-148810,2017-06-26,2017-01-07,Standard Class,Dr-12880,Dan Reichenbach,Corporate,Miami,Florida,South,Office Supplies,Labels,Avery 512,13.872,6,0.2,4.6818
5629,Ca-2017-148810,2017-06-26,2017-01-07,Standard Class,Dr-12880,Dan Reichenbach,Corporate,Miami,Florida,South,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273.552,3,0.2,-13.6776
5630,Us-2016-146066,2016-08-21,2016-08-23,Second Class,Rb-19465,Rick Bensley,Home Office,Philadelphia,Pennsylvania,East,Furniture,Tables,"Iceberg Officeworks 42"" Round Tables",815.292,9,0.4,-339.705
5631,Ca-2014-127614,2014-11-02,2014-02-15,Standard Class,Nf-18385,Natalie Fritzler,Consumer,Chesapeake,Virginia,South,Technology,Accessories,Enermax Aurora Lite Keyboard,234.45,3,0.0,103.158
5632,Ca-2014-127614,2014-11-02,2014-02-15,Standard Class,Nf-18385,Natalie Fritzler,Consumer,Chesapeake,Virginia,South,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22,6,0.0,75.3732
5633,Ca-2014-127614,2014-11-02,2014-02-15,Standard Class,Nf-18385,Natalie Fritzler,Consumer,Chesapeake,Virginia,South,Office Supplies,Binders,Wilson Jones Leather-Like Binders With Dubllock Round Rings,17.46,2,0.0,8.2062
5634,Ca-2016-101742,2016-09-23,2016-09-28,Second Class,Cr-12580,Clay Rozendal,Home Office,New York City,New York,East,Office Supplies,Binders,3-Ring Staple Pack,10.528,7,0.2,3.6848
5635,Ca-2015-134943,2015-05-12,2015-06-12,First Class,Su-20665,Stephanie Ulpright,Home Office,Ann Arbor,Michigan,Central,Office Supplies,Binders,Surelock Post Binders,152.8,5,0.0,76.4
5636,Ca-2017-123022,2017-03-09,2017-08-09,Standard Class,Sc-20050,Sample Company A,Home Office,La Mesa,California,West,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" X 14-7/8""",82.56,5,0.2,28.896
5637,Ca-2017-123022,2017-03-09,2017-08-09,Standard Class,Sc-20050,Sample Company A,Home Office,La Mesa,California,West,Technology,Accessories,Kensington Expert Mouse Optical Usb Trackball For Pc Or Mac,284.97,3,0.0,85.491
5638,Ca-2017-113208,2017-03-26,2017-02-04,Standard Class,Ml-18040,Michelle Lonsdale,Corporate,Dearborn,Michigan,Central,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84,3,0.0,23.1192
5639,Ca-2014-154893,2014-12-21,2014-12-27,Standard Class,Gm-14440,Gary Mcgarr,Consumer,San Diego,California,West,Furniture,Chairs,Safco Arco Folding Chair,1325.76,6,0.2,149.148
5640,Ca-2014-154893,2014-12-21,2014-12-27,Standard Class,Gm-14440,Gary Mcgarr,Consumer,San Diego,California,West,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76
5641,Ca-2014-147900,2014-09-23,2014-09-28,Standard Class,Jk-15640,Jim Kriz,Home Office,Lakewood,Ohio,East,Office Supplies,Paper,Ecotones Memo Sheets,28.8,9,0.2,10.08
5642,Ca-2017-106355,2017-02-04,2017-05-04,First Class,At-10435,Alyssa Tate,Home Office,Meriden,Connecticut,East,Office Supplies,Art,Newell 318,11.12,4,0.0,2.8912
5643,Ca-2016-127985,2016-01-04,2016-05-04,Second Class,Db-12910,Daniel Byrd,Home Office,Columbus,Georgia,South,Furniture,Furnishings,Regeneration Desk Collection,7.04,4,0.0,3.0976
5644,Ca-2015-166604,2015-05-15,2015-05-20,Second Class,Ah-10690,Anna Häberlin,Corporate,Roswell,Georgia,South,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94,3,0.0,8.7906
5645,Ca-2017-120719,2017-03-23,2017-03-26,First Class,Sj-20125,Sanjit Jacobs,Home Office,Seattle,Washington,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",34.76,5,0.2,11.297
5646,Ca-2017-127117,2017-04-14,2017-04-19,Standard Class,Hm-14860,Harry Marie,Corporate,Morristown,New Jersey,East,Furniture,Furnishings,Tensor Computer Mounted Lamp,74.45,5,0.0,20.1015
5647,Ca-2015-104241,2015-04-01,2015-09-01,Standard Class,Ag-10495,Andrew Gjertsen,Corporate,Alexandria,Virginia,South,Furniture,Furnishings,Dax Wood Document Frame,192.22,14,0.0,69.1992
5648,Ca-2017-168179,2017-02-11,2017-07-11,Standard Class,Jb-16000,Joy Bell-,Consumer,Salt Lake City,Utah,West,Office Supplies,Paper,Xerox 220,19.44,3,0.0,9.3312
5649,Ca-2017-142342,2017-07-17,2017-07-19,Second Class,Aj-10795,Anthony Johnson,Corporate,Apple Valley,California,West,Office Supplies,Paper,Xerox 221,32.4,5,0.0,15.552
5650,Ca-2017-142342,2017-07-17,2017-07-19,Second Class,Aj-10795,Anthony Johnson,Corporate,Apple Valley,California,West,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.9,5,0.0,28.95
5651,Ca-2017-142342,2017-07-17,2017-07-19,Second Class,Aj-10795,Anthony Johnson,Corporate,Apple Valley,California,West,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2,0.0,0.0
5652,Ca-2017-142342,2017-07-17,2017-07-19,Second Class,Aj-10795,Anthony Johnson,Corporate,Apple Valley,California,West,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,5,0.15,210.735
5653,Ca-2017-109099,2017-06-10,2017-11-10,Standard Class,Mm-18280,Muhammed Macintyre,Corporate,New York City,New York,East,Office Supplies,Paper,Xerox 1893,40.99,1,0.0,20.0851
5654,Us-2014-134187,2014-04-11,2014-11-11,Standard Class,Th-21235,Tiffany House,Corporate,Long Beach,California,West,Office Supplies,Art,Newell 343,2.94,1,0.0,0.7938
5655,Ca-2016-145261,2016-12-18,2016-12-21,First Class,Ah-10120,Adrian Hane,Home Office,Salem,Oregon,West,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4,0.7,-30.16
5656,Ca-2016-145261,2016-12-18,2016-12-21,First Class,Ah-10120,Adrian Hane,Home Office,Salem,Oregon,West,Office Supplies,Art,Newell 312,18.688,4,0.2,2.336
5657,Ca-2016-145261,2016-12-18,2016-12-21,First Class,Ah-10120,Adrian Hane,Home Office,Salem,Oregon,West,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" X 8 1/4"" Rapid Memo Book",11.648,2,0.2,3.7856
5658,Ca-2016-145261,2016-12-18,2016-12-21,First Class,Ah-10120,Adrian Hane,Home Office,Salem,Oregon,West,Technology,Accessories,Sony Micro Vault Click 8 Gb Usb 2.0 Flash Drive,112.776,3,0.2,-8.4582
5659,Ca-2016-145261,2016-12-18,2016-12-21,First Class,Ah-10120,Adrian Hane,Home Office,Salem,Oregon,West,Furniture,Tables,"Iceberg Officeworks 42"" Round Tables",377.45,5,0.5,-264.215
5660,Ca-2016-145261,2016-12-18,2016-12-21,First Class,Ah-10120,Adrian Hane,Home Office,Salem,Oregon,West,Office Supplies,Labels,Avery White Multi-Purpose Labels,15.936,4,0.2,5.1792
5661,Ca-2016-145261,2016-12-18,2016-12-21,First Class,Ah-10120,Adrian Hane,Home Office,Salem,Oregon,West,Technology,Phones,Macally Suction Cup Mount,28.68,3,0.2,-7.17
5662,Ca-2016-108875,2016-09-24,2016-01-10,Standard Class,Cl-12700,Craig Leslie,Home Office,Aurora,Colorado,West,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb For Zoom-In Desk Lamp,21.44,2,0.2,7.504
5663,Ca-2016-108875,2016-09-24,2016-01-10,Standard Class,Cl-12700,Craig Leslie,Home Office,Aurora,Colorado,West,Office Supplies,Storage,Sensible Storage Wiretech Storage Systems,511.056,9,0.2,-95.823
5664,Ca-2016-141957,2016-07-21,2016-07-21,Same Day,Jg-15310,Jason Gross,Corporate,Newark,Ohio,East,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.656,2,0.2,1.3992
5665,Ca-2016-141957,2016-07-21,2016-07-21,Same Day,Jg-15310,Jason Gross,Corporate,Newark,Ohio,East,Office Supplies,Binders,"Wilson Jones 1"" Hanging Dubllock Ring Binders",11.088,7,0.7,-8.1312
5666,Ca-2016-141957,2016-07-21,2016-07-21,Same Day,Jg-15310,Jason Gross,Corporate,Newark,Ohio,East,Office Supplies,Storage,Safco Steel Mobile File Cart,66.688,1,0.2,4.168
5667,Ca-2016-141957,2016-07-21,2016-07-21,Same Day,Jg-15310,Jason Gross,Corporate,Newark,Ohio,East,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",99.488,2,0.2,8.7052
5668,Ca-2016-142405,2016-11-06,2016-06-15,Standard Class,Se-20110,Sanjit Engle,Consumer,Seattle,Washington,West,Office Supplies,Labels,Avery 486,14.62,2,0.0,6.8714
5669,Ca-2016-142405,2016-11-06,2016-06-15,Standard Class,Se-20110,Sanjit Engle,Consumer,Seattle,Washington,West,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool For Ring Binders,53.984,14,0.2,17.5448
5670,Ca-2016-142405,2016-11-06,2016-06-15,Standard Class,Se-20110,Sanjit Engle,Consumer,Seattle,Washington,West,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0.0,132.5898
5671,Ca-2015-141012,2015-09-06,2015-11-06,Second Class,Tg-21640,Trudy Glocke,Consumer,Pocatello,Idaho,West,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,4,0.0,92.3936
5672,Ca-2015-141012,2015-09-06,2015-11-06,Second Class,Tg-21640,Trudy Glocke,Consumer,Pocatello,Idaho,West,Technology,Phones,Dexim Xpower Skin Super-Thin Power Case For Iphone 5 - Black,140.376,3,0.2,8.7735
5673,Ca-2017-127922,2017-10-27,2017-03-11,Standard Class,Sh-19975,Sally Hughsby,Corporate,Dallas,Texas,Central,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2,0.2,5.544
5674,Ca-2017-127922,2017-10-27,2017-03-11,Standard Class,Sh-19975,Sally Hughsby,Corporate,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64
5675,Ca-2016-146318,2016-01-22,2016-01-27,Standard Class,Mc-17275,Marc Crier,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 218,12.96,2,0.0,6.2208
5676,Ca-2014-135993,2014-05-28,2014-02-06,Standard Class,Pj-18835,Patrick Jones,Corporate,Seattle,Washington,West,Technology,Phones,I Need'S 3D Hello Kitty Hybrid Silicone Case Cover For Htc One X 4G With 3D Hello Kitty Stylus Pen Green/Pink,57.408,6,0.2,5.7408
5677,Ca-2014-135993,2014-05-28,2014-02-06,Standard Class,Pj-18835,Patrick Jones,Corporate,Seattle,Washington,West,Technology,Accessories,Imation 30456 Usb Flash Drive 8Gb,27.6,4,0.0,2.208
5678,Ca-2014-126802,2014-12-29,2015-05-01,Standard Class,Zc-21910,Zuschuss Carroll,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,Tenex Chairmats For Use With Hard Floors,38.976,3,0.6,-50.6688
5679,Ca-2016-143924,2016-07-28,2016-03-08,Standard Class,Sc-20680,Steve Carroll,Home Office,Holland,Michigan,Central,Office Supplies,Fasteners,Staples,20.44,7,0.0,9.198
5680,Ca-2016-143924,2016-07-28,2016-03-08,Standard Class,Sc-20680,Steve Carroll,Home Office,Holland,Michigan,Central,Office Supplies,Paper,Xerox 1889,109.92,2,0.0,53.8608
5681,Ca-2016-141551,2016-09-24,2016-09-30,Standard Class,Bp-11230,Benjamin Patterson,Consumer,Broken Arrow,Oklahoma,Central,Office Supplies,Binders,Avery Heavy-Duty Ezd View Binder With Locking Rings,6.38,1,0.0,2.9348
5682,Ca-2016-141551,2016-09-24,2016-09-30,Standard Class,Bp-11230,Benjamin Patterson,Consumer,Broken Arrow,Oklahoma,Central,Office Supplies,Paper,Xerox 232,6.48,1,0.0,3.1104
5683,Ca-2014-164315,2014-02-04,2014-08-04,Standard Class,Rd-19585,Rob Dowd,Consumer,Athens,Georgia,South,Office Supplies,Paper,Xerox 1990,15.84,3,0.0,7.128
5684,Ca-2014-164315,2014-02-04,2014-08-04,Standard Class,Rd-19585,Rob Dowd,Consumer,Athens,Georgia,South,Technology,Phones,Motorola Droid Maxx,1049.93,7,0.0,293.9804
5685,Ca-2014-164315,2014-02-04,2014-08-04,Standard Class,Rd-19585,Rob Dowd,Consumer,Athens,Georgia,South,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,0.0,40.274
5686,Ca-2015-131072,2015-05-11,2015-05-11,Same Day,Kl-16645,Ken Lonsdale,Consumer,Seattle,Washington,West,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 Sheets",98.352,3,0.2,35.6526
5687,Ca-2014-131541,2014-07-28,2014-07-28,Same Day,Ck-12205,Chloris Kastensmidt,Consumer,Apopka,Florida,South,Office Supplies,Fasteners,"Oic Colored Binder Clips, Assorted Sizes",14.32,5,0.2,5.191
5688,Ca-2014-131541,2014-07-28,2014-07-28,Same Day,Ck-12205,Chloris Kastensmidt,Consumer,Apopka,Florida,South,Furniture,Furnishings,"Dataproducts Ampli Magnifier Task Lamp, Black,",129.888,6,0.2,12.9888
5689,Ca-2014-131541,2014-07-28,2014-07-28,Same Day,Ck-12205,Chloris Kastensmidt,Consumer,Apopka,Florida,South,Office Supplies,Envelopes,"#10- 4 1/8"" X 9 1/2"" Recycled Envelopes",48.944,7,0.2,16.5186
5690,Ca-2015-119550,2015-12-26,2015-12-31,Standard Class,Rb-19705,Roger Barcio,Home Office,Houston,Texas,Central,Furniture,Chairs,"Office Star - Contemporary Task Swivel Chair With 2-Way Adjustable Arms, Plum",275.058,3,0.3,-90.3762
5691,Us-2015-138093,2015-10-12,2015-12-16,Standard Class,Km-16225,Kalyca Meade,Corporate,Baltimore,Maryland,East,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,27.36,9,0.0,9.3024
5692,Us-2015-138093,2015-10-12,2015-12-16,Standard Class,Km-16225,Kalyca Meade,Corporate,Baltimore,Maryland,East,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0.0,20.585
5693,Us-2015-138093,2015-10-12,2015-12-16,Standard Class,Km-16225,Kalyca Meade,Corporate,Baltimore,Maryland,East,Technology,Phones,Cisco 8X8 Inc. 6753I Ip Business Phone System,134.99,1,0.0,36.4473
5694,Us-2015-138093,2015-10-12,2015-12-16,Standard Class,Km-16225,Kalyca Meade,Corporate,Baltimore,Maryland,East,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,5,0.0,12.672
5695,Us-2015-138093,2015-10-12,2015-12-16,Standard Class,Km-16225,Kalyca Meade,Corporate,Baltimore,Maryland,East,Furniture,Chairs,Global Ergonomic Managers Chair,542.94,3,0.0,141.1644
5696,Ca-2016-126165,2016-05-05,2016-07-05,Second Class,Ah-10465,Amy Hunt,Consumer,San Francisco,California,West,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772
5697,Ca-2017-126123,2017-10-14,2017-10-18,Standard Class,Ag-10765,Anthony Garverick,Home Office,Chicago,Illinois,Central,Office Supplies,Binders,"Gbc Twin Loop Wire Binding Elements, 9/16"" Spine, Black",27.396,9,0.8,-42.4638
5698,Ca-2017-126123,2017-10-14,2017-10-18,Standard Class,Ag-10765,Anthony Garverick,Home Office,Chicago,Illinois,Central,Office Supplies,Binders,Catalog Binders With Expanding Posts,13.456,1,0.8,-23.548
5699,Ca-2016-143441,2016-05-11,2016-05-11,Same Day,Eb-14170,Evan Bailliet,Consumer,Laredo,Texas,Central,Office Supplies,Labels,Avery 490,11.84,1,0.2,4.44
5700,Ca-2017-148320,2017-03-11,2017-08-11,Standard Class,Pg-18895,Paul Gonzalez,Consumer,San Francisco,California,West,Office Supplies,Paper,Xerox 1992,35.88,6,0.0,17.5812
5701,Ca-2016-125661,2016-11-24,2016-11-26,First Class,Ca-12055,Cathy Armstrong,Home Office,Cleveland,Ohio,East,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,40.752,3,0.2,15.282
5702,Ca-2016-125661,2016-11-24,2016-11-26,First Class,Ca-12055,Cathy Armstrong,Home Office,Cleveland,Ohio,East,Technology,Accessories,V7 Usb Numeric Keypad,139.96,5,0.2,-22.7435
5703,Us-2014-123519,2014-12-14,2014-12-21,Standard Class,Ss-20875,Sung Shariari,Consumer,Marion,Ohio,East,Office Supplies,Art,Newell 35,2.624,1,0.2,0.2952
5704,Us-2014-123519,2014-12-14,2014-12-21,Standard Class,Ss-20875,Sung Shariari,Consumer,Marion,Ohio,East,Furniture,Tables,Hon Rectangular Conference Tables,136.53,1,0.4,-52.3365
5705,Us-2014-123519,2014-12-14,2014-12-21,Standard Class,Ss-20875,Sung Shariari,Consumer,Marion,Ohio,East,Technology,Accessories,Plantronics Cs510 - Over-The-Head Monaural Wireless Headset System,263.96,1,0.2,42.8935
5706,Ca-2014-155593,2014-03-11,2014-08-11,Standard Class,Rp-19390,Resi Pölking,Consumer,Fairfield,Connecticut,East,Office Supplies,Supplies,Acme Kleen Earth Office Shears,11.64,3,0.0,3.3756
5707,Ca-2017-136000,2017-09-22,2017-09-25,Second Class,Sc-20440,Shaun Chance,Corporate,New York City,New York,East,Office Supplies,Binders,Gbc Poly Designer Binding Covers,40.176,3,0.2,14.5638
5708,Us-2015-160857,2015-08-05,2015-05-15,Standard Class,Nw-18400,Natalie Webber,Consumer,New York City,New York,East,Furniture,Furnishings,Dax Black Cherry Wood-Tone Poster Frame,79.44,3,0.0,30.1872
5709,Us-2015-160857,2015-08-05,2015-05-15,Standard Class,Nw-18400,Natalie Webber,Consumer,New York City,New York,East,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3,0.0,7.1586
5710,Us-2015-160857,2015-08-05,2015-05-15,Standard Class,Nw-18400,Natalie Webber,Consumer,New York City,New York,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",127.764,2,0.1,21.294
5711,Us-2015-160857,2015-08-05,2015-05-15,Standard Class,Nw-18400,Natalie Webber,Consumer,New York City,New York,East,Technology,Copiers,Sharp Al-1530Cs Digital Copier,2799.944,7,0.2,1014.9797
5712,Us-2015-160857,2015-08-05,2015-05-15,Standard Class,Nw-18400,Natalie Webber,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 204,19.44,3,0.0,9.3312
5713,Ca-2017-115805,2017-07-31,2017-07-31,Same Day,Kw-16435,Katrina Willman,Consumer,Chicago,Illinois,Central,Technology,Phones,Motorola L804,36.792,1,0.2,4.1391
5714,Us-2014-143707,2014-01-03,2014-05-03,Standard Class,Hr-14770,Hallie Redmond,Home Office,New York City,New York,East,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover For Samsung Galaxy S4,5.94,3,0.0,1.6038
5715,Ca-2017-116939,2017-09-25,2017-09-29,Standard Class,Ag-10900,Arthur Gainer,Consumer,Richmond,Virginia,South,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.55,5,0.0,47.9385
5716,Ca-2015-124107,2015-09-10,2015-12-10,Second Class,Bm-11650,Brian Moss,Corporate,Ann Arbor,Michigan,Central,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0.0,111.591
5717,Ca-2015-124107,2015-09-10,2015-12-10,Second Class,Bm-11650,Brian Moss,Corporate,Ann Arbor,Michigan,Central,Technology,Phones,Kld Oscar Ii Style Snap-On Ultra Thin Side Flip Synthetic Leather Cover Case For Htc One Htc M7,29.16,3,0.0,8.4564
5718,Ca-2015-124107,2015-09-10,2015-12-10,Second Class,Bm-11650,Brian Moss,Corporate,Ann Arbor,Michigan,Central,Office Supplies,Envelopes,Staple Envelope,57.96,7,0.0,27.2412
5719,Ca-2015-124107,2015-09-10,2015-12-10,Second Class,Bm-11650,Brian Moss,Corporate,Ann Arbor,Michigan,Central,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,29.403,3,0.1,5.2272
5720,Ca-2017-126550,2017-03-29,2017-02-04,Second Class,Rd-19720,Roger Demir,Consumer,Lafayette,Indiana,Central,Office Supplies,Storage,Adjustable Personal File Tote,81.4,5,0.0,21.164
5721,Ca-2015-138674,2015-11-14,2015-11-17,First Class,Kb-16585,Ken Black,Corporate,Springfield,Oregon,West,Office Supplies,Fasteners,Advantus Push Pins,8.72,5,0.2,2.289
5722,Ca-2015-138674,2015-11-14,2015-11-17,First Class,Kb-16585,Ken Black,Corporate,Springfield,Oregon,West,Technology,Accessories,Imation Secure Drive + Hardware Encrypted Usb Flash Drive - 16 Gb,91.176,3,0.2,4.5588
5723,Ca-2015-138674,2015-11-14,2015-11-17,First Class,Kb-16585,Ken Black,Corporate,Springfield,Oregon,West,Technology,Accessories,Plantronics Audio 478 Stereo Usb Headset,159.968,4,0.2,29.994
